日期,评论,评分
2015-11-01,在北京玩了一周，故宫是最留恋的。来前听同事说故宫的票买起来很麻烦，没想到用携程很方便，网上身份证预定，进门直接刷卡即可。进故宫需从天安门金水桥直进午门，所以要提前一些时间准备安检，工作日耗时约30分钟才能到达午门。故宫充分彰显了皇家气势，恢宏气势的广场，红墙黄瓦的皇家建筑，精致细腻的雕花...值得放慢脚步，细细品味。门口租的讲解器是定位讲解，十分方便，只要二十元租金，不用抵押。整个游玩是单向，午门进，神武门出。看完后，直接2元买票进入对面的景山公园，爬到顶（不高）就可以俯视故宫了。如果想回到天安门，王府井附近，公交车，如103路，是不错的选择。故宫平日人也多，见下面太和殿前的照片，好在地方大。,5
2015-10-27,在携程上订的票，很方便，穿过天安门直直直直走，走到检票口直接刷身份证就可以进去了，很快没怎么排队，看攻略上说要租个讲解器，发现租了之后也没怎么听，反而是跟着人家的团，听人家导游讲的很有意思，故宫参观的人非常多，我们逛了一圈已经累的不行了，计步器显示走了一万多步。,5
2015-10-25,来北京必去故宫。出了地铁就进入安检区域，然后从天安门广场开始，一路看过去游人确实太多。不过看到那么大的皇城，永乐大帝当初决定建造故宫时，那场面！杠杠的。携程订好票后直奔检票处刷身份证进入，自由行最好买一个电子讲解器。从进门口看到的大木门，看到的建筑，想来当时的木瓦匠工人的技术精湛。由南向北走（从南门走向神武门）中轴线上的正宫都未改造，全部开放给游人拍照，两侧好多宫门未开放，开放的也已经改造过。走过来人多拍照什么的都是技术活（就怕有人去镜头，所以要动作快）。出了故宫，值得去一次对面的景山公园，2元门票（崇祯皇帝自缢于此），到顶，可以拍一张故宫全景图。,4
2015-10-19,故宫是第二次去了，新开的馆是亮点，但是人真的是太多。建议喜欢拍照的人可以到5点闭馆时往外走，可以一路拍很多无游人的照片。但是管理人员会一直催促。此次是带小娃娃一起去的，顺便也分享下带小娃娃出行的经验:带娃出行经验分享:1.又省力气又不会红屁股的抱娃方法。双手互抓手腕，这样怀抱就成了一个环形，像做了个坐垫，孩子坐在手腕坐垫上。想让那个胳膊用力多，就手腕在上。如图2.带一个保温性能好的杯子，和一点点糯米或者小米，可以给孩子做粥米洗干净，用烧开的水烫两边，然后把烧开水倒入装米的保温杯里，放7小时后就是美味的外婆粥了。要点是杯子必须保温效果好，7小时之内不能打开。3.关于行礼:一般旅行都是会越走行礼越多，想要轻松出行很简单，留下孩子必用的，剩下就顺丰快递。一般第二天就到了，如果不急也可以发顺丰陆运。4.酒店和机，车票必须提前定好，酒店建议备选一家，万一首家选择失败，凑活一晚，第二天也可以轻松换。车票，则强烈建议在出行前就把往返拿到手，（入住后就放在酒店行礼箱内，避免外出带着丢失）可以返程当天节省取票时间用来游逛。,5
2015-10-06,故宫来过几次了，这次是冲着石渠宝笈展上的清明上河图来的，在午门外排了近1个小时队，在武英殿外又排了近3个小时队，终于近距离欣赏到了，但那里停留不超过3分钟…其他例如五牛图等也很不错。准备在10月11日之前再来一次,5
2015-09-28,来北京看的第一个景点，和大学同学一起去的，携程订票挺方便，刷身份证就可以进去，只是可惜没有纸质票。看多了清宫剧，就特别想来看看紫禁城到底是个什么模样。虽然天公不作美，下了一天的雨，不过兴致还是颇高的。宫殿都很气派，不过其实看多了都差不多。租了个自助讲解器20元，自动定位解说的，不过光顾照相观景了，也没怎么听，呵呵。买票（10元）进了珍宝馆，真的有很多宝贝，真是大开眼界。想看看御花园到底什么样子，发现园子好像也不是特别大。最后还在故宫买了纪念品，怎么也留作纪念吧。,5
2015-04-15,第三次来故宫了，第一次是小学1年级，现在只剩照片，记忆全无；第二次是下午去的，来去匆匆只看了中轴线的建筑；这次是早上早早的就来到故宫，天气也好，租了导游器，午门进神武门出，下一景点是景山公园，导游器上有故宫地图，可以按地图走，真不错，导游器讲的非常好，这次几乎是走全了，不知为什么如果有机会再去北京，还想逛故宫，对这里情有独钟。,5
2015-03-04,"必须细细品味的景点，对于喜欢历史，文化，艺术的朋友来说简直太棒了。
门口可以租解说器，自动触发，必须要！
要好好感受故宫的博大精深可以花大半天来逛，走中轴，左侧和右侧3条线路，
珍宝馆和钟表馆也要去看，都是宝物啊，里面还有九龙壁。
不同时刻的阳光位置不同，光和影投射在墙上地上也有不同韵味，这些都值得细细品味。
傍晚时分爬上景山，一览落日，完美的一天。",5
2014-12-17,"故宫是北京人最为值得骄傲的古迹，因为这里曾经装载着几代皇帝的故事，在这个院子里只能是人们心中的向往之处，因为，过去的皇帝是中国说一不二的人，多少代都是这样过来的，怎么能够不向往呢？
在故宫里有中国文化的瑰宝，有全世界人民瞩目的书画以及瓷器、玉雕和其他宝物，不看是一辈子的憾事。
每当一段时间没有光顾于此，会立即来此，在北京，人们说这是“接皇气”。",5
2014-12-01,故宫的性价比超级高，在故宫，你会情不自禁的感慨。靠着汉白玉栏杆，走在层层台阶上，看着那班驳而不失华丽雕梁画栋，虽然陈旧但仍气势宏伟的建筑，那一座座的龙椅依然金碧辉煌，但昔人早乘黄鹤去，就算是再身份高贵再享尽繁华到头来只不过是坟冢里的一杯土。我不太喜欢清代的文化，太繁缛复杂太过于格式化，就连服装也是肃穆约束不及汉唐的宽袍大袖那般飘逸潇洒。即便是这故宫，我也觉得太过压抑，一座复一座的门，重宫深锁。,5
2014-08-20,"北京最著名的景点之一，外地游客必来之地。从明朝到清朝演绎了多少悲欢离合，从兴盛到衰败的见证者。

游客很多，买门票有点儿麻烦。里面管理混乱，游客素质也很低，随地乱扔垃圾，门口黑导游随意揽客，神武门外面黑三轮车，故宫里面黑导游在不停的骗游客购买他们的一日游，唉。。。

景点门票真不贵，相比外地的门票来说，这里算是超值了。",4
2014-08-18,去故宫是在冬天，那一段时间北京的雾霾最严重，带着刚买的尼康D90，拍出来的照片灰蒙蒙的，但是并不影响故宫带给我的内心冲击。随着脚步的逐渐前移，你会感觉到古代王朝的强大，宫殿的宏伟，建筑的对称和讲究，感受到作为中国政治中心的故宫曾经的辉煌和荣耀。不得不说故宫之行是一次非常有意义的旅行，更是对中国古代政治文化的一个全面的认识，置身故宫当中，你就立马能搞感觉到诸如《康熙王朝》这类电视剧带给你的冲击，而这种冲击是现实的，是真实的。,5
2017-10-17,初次去北京一定绕不开故宫，我个人认为非常值得一去，故宫的建筑绝对是建筑中精华，来几张今年7月底拍的照片，暑假期间人非常多，只能避开人群拍。条件允许的话建议千万别选择寒暑假或者节假日，入口都要排长龙。,5
2018-01-01,这是我第二次来这里，第一次是08年以前，那时候故宫很破，有些地方没有完善和修复。现在故宫已经修复的相当好了！基本上所有的景点都可以参观了。不管来几次，它给你的感觉依旧是那么宏伟壮丽。百看不厌！,5
2019-03-06,来北京故宫还是值得一去的地方，它与天安门相邻，听着讲解，一路游历故宫，可以更好的感受历史的厚重。从午门进由神武门出，正对面就是景山公园，登山顶可一览故宫全貌。从神武门进由午门出则可过天安门！,5
2019-02-10,上次去故宫只是沿着中轴线走马观花  这次来票却卖完了  不过也好 等我把上新了故宫 我在故宫修文物都刷完了 选一个风和日丽的工作日慢慢逛！虽然人多，但也到处都能感受到年的味道，不虚此行，对故宫越来越喜欢,5
2019-02-02,近30年没有到过故宫，今天起了一大早，决定要走一走看一看，不到8点到达午门，结果领导人视察，封闭，只能折返到东华门入场，好在故宫提前预约了门票，直接刷身份证入场，负责真不知道什么时候能参观,5
2017-10-04,10.1之前去的，人不是很多，哈哈，就怕国庆人多所以才提前去不会被挤，天安门城楼真的很壮观，故宫里面很大，想象明清历代皇帝留下的宏伟建筑，故宫真的很美，一座挨着一座，在北京一定要去天安门！,5
2017-08-19,学习中国传统文化、特别是满清文化的必去之地，精品文物多且丰富多彩，建筑文化体现了中华民族的中庸和谐之美，各院落各有特点，慢慢走细细听认真看，当然最好提前做做功课再去参观,5
2017-05-15,故宫博物院是北京最吸引人的景观，这里有1000年的历史，是明清时期两代皇帝的居住地，这里是中国1000年的政治中心，是历史悠久的沉淀最深邃的城市。,5
2018-12-18,故宫应该是第三次去了，前两次都进去逛的，这一次由于是帮朋友带故宫纪念品另外之前天安门安检排队排了一个多小时导致没太多的时间所以没进去，在门口逛了圈，相对之前去的观感比较还是有区别，人流的分流做的很突出，出口和入口分开了，从天安门口进去，如果不进故宫里面参观就要从中山公园那边的口子出来，总体看了下外观，依旧霸气，为中华的底蕴点个赞,4
